FusionGID,FusionGene,Hgene,HGID,Tgene,TGID
hg4853tg5686,NOTCH2-PSMA5,NOTCH2,4853,PSMA5,5686
hg4853tg83998,NOTCH2-REG4,NOTCH2,4853,REG4,83998
hg100996763tg255967,NOTCH2NL-PAN3,NOTCH2NL,100996763,PAN3,255967
hg100996763tg9659,NOTCH2NL-PDE4DIP,NOTCH2NL,100996763,PDE4DIP,9659
hg100996763tg25771,NOTCH2NL-TBC1D22A,NOTCH2NL,100996763,TBC1D22A,25771
hg4854tg718,NOTCH3-C3,NOTCH3,4854,C3,718
hg4854tg824,NOTCH3-CAPN2,NOTCH3,4854,CAPN2,824
hg4854tg400830,NOTCH3-DEFB132,NOTCH3,4854,DEFB132,400830
hg4854tg79852,NOTCH3-EPHX3,NOTCH3,4854,EPHX3,79852
hg4854tg2077,NOTCH3-ERF,NOTCH3,4854,ERF,2077
hg4854tg7343,NOTCH3-UBTF,NOTCH3,4854,UBTF,7343
hg6134tg5168,NOV-ENPP2,NOV,6134,ENPP2,5168
hg4857tg5119,NOVA1-CHMP1A,NOVA1,4857,CHMP1A,5119
hg4857tg2521,NOVA1-FUS,NOVA1,4857,FUS,2521
hg50507tg56935,NOX4-SMCO4,NOX4,50507,SMCO4,56935
hg124056tg286262,NOXO1-TPRN,NOXO1,124056,TPRN,286262
hg4862tg55571,NPAS2-CNOT11,NPAS2,4862,CNOT11,55571
hg4862tg10578,NPAS2-GNLY,NPAS2,4862,GNLY,10578
hg4863tg220323,NPAT-OAF,NPAT,4863,OAF,220323
hg4863tg26156,NPAT-RSL1D1,NPAT,4863,RSL1D1,26156
hg4864tg147463,NPC1-ANKRD29,NPC1,4864,ANKRD29,147463
hg4864tg121512,NPC1-FGD4,NPC1,4864,FGD4,121512
hg79716tg7813,NPEPL1-EVI5,NPEPL1,79716,EVI5,7813
hg9520tg100506084,NPEPPS-ARL17B,NPEPPS,9520,ARL17B,100506084
hg9520tg90993,NPEPPS-CREB3L1,NPEPPS,9520,CREB3L1,90993
hg9520tg81558,NPEPPS-FAM117A,NPEPPS,9520,FAM117A,81558
hg9520tg79893,NPEPPS-GGNBP2,NPEPPS,9520,GGNBP2,79893
hg9520tg2793,NPEPPS-GNGT2,NPEPPS,9520,GNGT2,2793
hg9520tg10014,NPEPPS-HDAC5,NPEPPS,9520,HDAC5,10014
hg9520tg3837,NPEPPS-KPNB1,NPEPPS,9520,KPNB1,3837
hg9520tg8028,NPEPPS-MLLT10,NPEPPS,9520,MLLT10,8028
hg9520tg91942,NPEPPS-NDUFAF2,NPEPPS,9520,NDUFAF2,91942
hg9520tg51773,NPEPPS-RSF1,NPEPPS,9520,RSF1,51773
hg261734tg1029,NPHP4-CDKN2A,NPHP4,261734,CDKN2A,1029
hg55666tg10189,NPLOC4-ALYREF,NPLOC4,55666,ALYREF,10189
hg55666tg9266,NPLOC4-CYTH2,NPLOC4,55666,CYTH2,9266
hg55666tg284004,NPLOC4-HEXDC,NPLOC4,55666,HEXDC,284004
hg55666tg5034,NPLOC4-P4HB,NPLOC4,55666,P4HB,5034
hg55666tg5148,NPLOC4-PDE6G,NPLOC4,55666,PDE6G,5148
hg55666tg51196,NPLOC4-PLCE1,NPLOC4,55666,PLCE1,51196
hg55666tg8879,NPLOC4-SGPL1,NPLOC4,55666,SGPL1,8879
hg4869tg238,NPM1-ALK,NPM1,4869,ALK,238
hg4869tg4869,NPM1-NPM1,NPM1,4869,NPM1,4869
hg4869tg5867,NPM1-RAB4A,NPM1,4869,RAB4A,5867
hg4869tg5914,NPM1-RARA,NPM1,4869,RARA,5914
hg4869tg7431,NPM1-VIM,NPM1,4869,VIM,7431
hg10361tg8881,NPM2-CDC16,NPM2,10361,CDC16,8881
hg255743tg27068,NPNT-PPA2,NPNT,255743,PPA2,27068
hg255743tg93627,NPNT-TBCK,NPNT,255743,TBCK,93627
hg4882tg10458,NPR2-BAIAP2,NPR2,4882,BAIAP2,10458
hg4882tg2646,NPR2-GCKR,NPR2,4882,GCKR,2646
hg8131tg90990,NPRL3-KIFC2,NPRL3,8131,KIFC2,90990
hg8131tg55692,NPRL3-LUC7L,NPRL3,8131,LUC7L,55692
hg8131tg84219,NPRL3-WDR24,NPRL3,8131,WDR24,84219
hg387129tg79783,NPSR1-C7orf10,NPSR1,387129,C7orf10,79783
hg27020tg23059,NPTN-CLUAP1,NPTN,27020,CLUAP1,23059
hg27020tg94005,NPTN-PIGS,NPTN,27020,PIGS,94005
hg4884tg25793,NPTX1-FBXO7,NPTX1,4884,FBXO7,25793
hg23467tg9567,NPTXR-GTPBP1,NPTXR,23467,GTPBP1,9567
hg23467tg3956,NPTXR-LGALS1,NPTXR,23467,LGALS1,3956
hg1728tg493753,NQO1-COA5,NQO1,1728,COA5,493753
hg1728tg182,NQO1-JAG1,NQO1,1728,JAG1,182
hg9975tg7325,NR1D2-UBE2E2,NR1D2,9975,UBE2E2,7325
hg7376tg79784,NR1H2-MYH14,NR1H2,7376,MYH14,79784
hg126382tg55201,NR2C2AP-MAP1S,NR2C2AP,126382,MAP1S,55201
hg7026tg567,NR2F2-B2M,NR2F2,7026,B2M,567
hg7026tg51154,NR2F2-MRTO4,NR2F2,7026,MRTO4,51154
hg2063tg23025,NR2F6-UNC13A,NR2F6,2063,UNC13A,23025
hg2063tg83878,NR2F6-USHBP1,NR2F6,2063,USHBP1,83878
hg2908tg25816,NR3C1-TNFAIP8,NR3C1,2908,TNFAIP8,25816
hg4306tg79658,NR3C2-ARHGAP10,NR3C2,4306,ARHGAP10,79658
hg4306tg128153,NR3C2-SPATA17,NR3C2,4306,SPATA17,128153
hg2649tg10522,NR6A1-DEAF1,NR6A1,2649,DEAF1,10522
hg2649tg2800,NR6A1-GOLGA1,NR6A1,2649,GOLGA1,2800
hg29982tg1592,NRBF2-CYP26A1,NRBF2,29982,CYP26A1,1592
hg29982tg2139,NRBF2-EYA2,NRBF2,29982,EYA2,2139
hg29982tg221035,NRBF2-REEP3,NRBF2,29982,REEP3,221035
hg29959tg3493,NRBP1-IGHA1,NRBP1,29959,IGHA1,3493
hg29959tg3500,NRBP1-IGHG1,NRBP1,29959,IGHG1,3500
hg29959tg3502,NRBP1-IGHG3,NRBP1,29959,IGHG3,3502
hg29959tg29959,NRBP1-NRBP1,NRBP1,29959,NRBP1,29959
hg29959tg6217,NRBP1-RPS16,NRBP1,29959,RPS16,6217
hg340371tg1468,NRBP2-SLC25A10,NRBP2,340371,SLC25A10,1468
hg4897tg57001,NRCAM-ACN9,NRCAM,4897,ACN9,57001
hg4898tg3798,NRD1-KIF5A,NRD1,4898,KIF5A,3798
hg4898tg114883,NRD1-OSBPL9,NRD1,4898,OSBPL9,114883
hg4898tg55275,NRD1-VPS53,NRD1,4898,VPS53,55275
hg55051tg55051,NRDE2-NRDE2,NRDE2,55051,NRDE2,55051
hg55051tg145567,NRDE2-TTC7B,NRDE2,55051,TTC7B,145567
hg9315tg51397,NREP-COMMD10,NREP,9315,COMMD10,51397
hg4899tg3418,NRF1-IDH2,NRF1,4899,IDH2,3418
hg4899tg9601,NRF1-PDIA4,NRF1,4899,PDIA4,9601
hg4899tg57464,NRF1-STRIP2,NRF1,4899,STRIP2,57464
hg4899tg223082,NRF1-ZNRF2,NRF1,4899,ZNRF2,223082
hg3084tg123355,NRG1-LRRC28,NRG1,3084,LRRC28,123355
hg3084tg3084,NRG1-NRG1,NRG1,3084,NRG1,3084
hg3084tg56937,NRG1-PMEPA1,NRG1,3084,PMEPA1,56937
hg3084tg11212,NRG1-PROSC,NRG1,3084,PROSC,11212
hg3084tg5660,NRG1-PSAP,NRG1,3084,PSAP,5660
hg3084tg11075,NRG1-STMN2,NRG1,3084,STMN2,11075
hg145957tg6339,NRG4-SCNN1D,NRG4,145957,SCNN1D,6339
hg56675tg6764,NRIP3-ST5,NRIP3,56675,ST5,6764
hg8829tg10006,NRP1-ABI1,NRP1,8829,ABI1,10006
hg8829tg11101,NRP1-ATE1,NRP1,8829,ATE1,11101
hg8829tg8453,NRP1-CUL2,NRP1,8829,CUL2,8453
hg8829tg5728,NRP1-PTEN,NRP1,8829,PTEN,5728
hg8829tg6251,NRP1-RSU1,NRP1,8829,RSU1,6251
hg8829tg55680,NRP1-RUFY2,NRP1,8829,RUFY2,55680
hg8829tg196740,NRP1-VSTM4,NRP1,8829,VSTM4,196740
hg8828tg8609,NRP2-KLF7,NRP2,8828,KLF7,8609
hg8828tg117583,NRP2-PARD3B,NRP2,8828,PARD3B,117583
hg9379tg64324,NRXN2-NSD1,NRXN2,9379,NSD1,64324
hg9369tg10979,NRXN3-FERMT2,NRXN3,9369,FERMT2,10979
hg10412tg3074,NSA2-HEXB,NSA2,10412,HEXB,3074
hg10412tg56147,NSA2-PCDHA1,NSA2,10412,PCDHA1,56147
hg10412tg56139,NSA2-PCDHA10,NSA2,10412,PCDHA10,56139
hg10412tg56138,NSA2-PCDHA11,NSA2,10412,PCDHA11,56138
hg10412tg56137,NSA2-PCDHA12,NSA2,10412,PCDHA12,56137
hg10412tg56136,NSA2-PCDHA13,NSA2,10412,PCDHA13,56136
hg10412tg56146,NSA2-PCDHA2,NSA2,10412,PCDHA2,56146
hg10412tg56145,NSA2-PCDHA3,NSA2,10412,PCDHA3,56145
hg10412tg56144,NSA2-PCDHA4,NSA2,10412,PCDHA4,56144
hg10412tg56143,NSA2-PCDHA5,NSA2,10412,PCDHA5,56143
hg10412tg56142,NSA2-PCDHA6,NSA2,10412,PCDHA6,56142
hg10412tg56141,NSA2-PCDHA7,NSA2,10412,PCDHA7,56141
hg10412tg56140,NSA2-PCDHA8,NSA2,10412,PCDHA8,56140
hg10412tg9752,NSA2-PCDHA9,NSA2,10412,PCDHA9,9752
hg10412tg56135,NSA2-PCDHAC1,NSA2,10412,PCDHAC1,56135
hg10412tg56134,NSA2-PCDHAC2,NSA2,10412,PCDHAC2,56134
hg64324tg23092,NSD1-ARHGAP26,NSD1,64324,ARHGAP26,23092
hg64324tg10944,NSD1-C11orf58,NSD1,64324,C11orf58,10944
hg64324tg64174,NSD1-DPEP2,NSD1,64324,DPEP2,64174
hg64324tg1946,NSD1-EFNA5,NSD1,64324,EFNA5,1946
hg64324tg2196,NSD1-FAT2,NSD1,64324,FAT2,2196
hg64324tg8817,NSD1-FGF18,NSD1,64324,FGF18,8817
hg64324tg51517,NSD1-NCKIPSD,NSD1,64324,NCKIPSD,51517
hg64324tg4773,NSD1-NFATC2,NSD1,64324,NFATC2,4773
hg64324tg4928,NSD1-NUP98,NSD1,64324,NUP98,4928
hg64324tg23567,NSD1-ZNF346,NSD1,64324,ZNF346,23567
hg4905tg4779,NSF-NFE2L1,NSF,4905,NFE2L1,4779
hg4905tg4836,NSF-NMT1,NSF,4905,NMT1,4836
hg55968tg94240,NSFL1C-EPSTI1,NSFL1C,55968,EPSTI1,94240
hg55968tg29911,NSFL1C-HOOK2,NSFL1C,55968,HOOK2,29911
hg25936tg10963,NSL1-STIP1,NSL1,25936,STIP1,10963
hg25936tg55248,NSL1-TMEM206,NSL1,25936,TMEM206,55248
hg8439tg9760,NSMAF-TOX,NSMAF,8439,TOX,9760
hg197370tg3566,NSMCE1-IL4R,NSMCE1,197370,IL4R,3566
hg286053tg5090,NSMCE2-PBX3,NSMCE2,286053,PBX3,5090
hg286053tg6641,NSMCE2-SNTB1,NSMCE2,286053,SNTB1,6641
hg286053tg6873,NSMCE2-TAF2,NSMCE2,286053,TAF2,6873
hg54780tg11101,NSMCE4A-ATE1,NSMCE4A,54780,ATE1,11101
hg26012tg116225,NSMF-ZMYND19,NSMF,26012,ZMYND19,116225
hg84081tg124930,NSRP1-ANKRD13B,NSRP1,84081,ANKRD13B,124930
hg84081tg51755,NSRP1-CDK12,NSRP1,84081,CDK12,51755
hg55695tg9275,NSUN5-BCL7B,NSUN5,55695,BCL7B,9275
hg30833tg100462977,NT5C-HN1,NT5C,30833,HN1,100462977
hg22978tg403,NT5C2-ARL3,NT5C2,22978,ARL3,403
hg22978tg399814,NT5C2-C10orf120,NT5C2,22978,C10orf120,399814
hg22978tg2773,NT5C2-GNAI3,NT5C2,22978,GNAI3,2773
hg22978tg26103,NT5C2-LRIT1,NT5C2,22978,LRIT1,26103
hg22978tg6169,NT5C2-RPL38,NT5C2,22978,RPL38,6169
hg221294tg79096,NT5DC1-C11orf49,NT5DC1,221294,C11orf49,79096
hg221294tg11231,NT5DC1-SEC63,NT5DC1,221294,SEC63,11231
hg64943tg55788,NT5DC2-LMBRD1,NT5DC2,64943,LMBRD1,55788
hg51559tg26259,NT5DC3-FBXW8,NT5DC3,51559,FBXW8,26259
hg51559tg5801,NT5DC3-PTPRR,NT5DC3,51559,PTPRR,5801
hg4907tg10973,NT5E-ASCC3,NT5E,4907,ASCC3,10973
hg4907tg4193,NT5E-MDM2,NT5E,4907,MDM2,4193
hg50863tg59082,NTM-CARD18,NTM,50863,CARD18,59082
hg50863tg79080,NTM-CCDC86,NTM,50863,CCDC86,79080
hg50863tg1496,NTM-CTNNA2,NTM,50863,CTNNA2,1496
hg50863tg4978,NTM-OPCML,NTM,50863,OPCML,4978
hg9423tg201140,NTN1-DHRS7C,NTN1,9423,DHRS7C,201140
hg9423tg5578,NTN1-PRKCA,NTN1,9423,PRKCA,5578
hg9423tg9482,NTN1-STX8,NTN1,9423,STX8,9482
hg59277tg120935,NTN4-CCDC38,NTN4,59277,CCDC38,120935
hg59277tg10576,NTN4-CCT2,NTN4,59277,CCT2,10576
hg59277tg22920,NTN4-KIFAP3,NTN4,59277,KIFAP3,22920
hg59277tg25875,NTN4-LETMD1,NTN4,59277,LETMD1,25875
hg59277tg57122,NTN4-NUP107,NTN4,59277,NUP107,57122
hg59277tg5053,NTN4-PAH,NTN4,59277,PAH,5053
hg59277tg5908,NTN4-RAP1B,NTN4,59277,RAP1B,5908
hg4914tg79659,NTRK1-DYNC2H1,NTRK1,4914,DYNC2H1,79659
hg4914tg10342,NTRK1-TFG,NTRK1,4914,TFG,10342
hg4915tg60312,NTRK2-AFAP1,NTRK2,4915,AFAP1,60312
hg4915tg4915,NTRK2-NTRK2,NTRK2,4915,NTRK2,4915
hg4916tg2120,NTRK3-ETV6,NTRK3,4916,ETV6,2120
hg4916tg79834,NTRK3-PEAK1,NTRK3,4916,PEAK1,79834
hg9891tg23074,NUAK1-UHRF1BP1L,NUAK1,9891,UHRF1BP1L,23074
hg81788tg51706,NUAK2-CYB5R1,NUAK2,81788,CYB5R1,51706
hg81788tg25778,NUAK2-DSTYK,NUAK2,81788,DSTYK,25778
hg51667tg11194,NUB1-ABCB8,NUB1,51667,ABCB8,11194
hg4682tg89766,NUBP1-UMODL1,NUBP1,4682,UMODL1,89766
hg10101tg5034,NUBP2-P4HB,NUBP2,10101,P4HB,5034
hg80224tg157567,NUBPL-ANKRD46,NUBPL,80224,ANKRD46,157567
hg80224tg351,NUBPL-APP,NUBPL,80224,APP,351
hg80224tg1794,NUBPL-DOCK2,NUBPL,80224,DOCK2,1794
hg80224tg5687,NUBPL-PSMA6,NUBPL,80224,PSMA6,5687
hg80224tg23256,NUBPL-SCFD1,NUBPL,80224,SCFD1,23256
hg4924tg348,NUCB1-APOE,NUCB1,4924,APOE,348
hg4924tg581,NUCB1-BAX,NUCB1,4924,BAX,581
hg4924tg4924,NUCB1-NUCB1,NUCB1,4924,NUCB1,4924
hg4924tg10856,NUCB1-RUVBL2,NUCB1,4924,RUVBL2,10856
hg4925tg4925,NUCB2-NUCB2,NUCB2,4925,NUCB2,4925
hg4925tg5688,NUCB2-PSMA7,NUCB2,4925,PSMA7,5688
hg64710tg6900,NUCKS1-CNTN2,NUCKS1,64710,CNTN2,6900
hg64710tg148811,NUCKS1-PM20D1,NUCKS1,64710,PM20D1,148811
hg64710tg10806,NUCKS1-SDCCAG8,NUCKS1,64710,SDCCAG8,10806
hg10726tg10367,NUDC-MICU1,NUDC,10726,MICU1,10367
hg84955tg57406,NUDCD1-ABHD6,NUDCD1,84955,ABHD6,57406
hg84955tg55751,NUDCD1-TMEM184C,NUDCD1,84955,TMEM184C,55751
hg84955tg23078,NUDCD1-VWA8,NUDCD1,84955,VWA8,23078
hg23386tg816,NUDCD3-CAMK2B,NUDCD3,23386,CAMK2B,816
hg256281tg2972,NUDT14-BRF1,NUDT14,256281,BRF1,2972
hg200035tg10623,NUDT17-POLR3C,NUDT17,200035,POLR3C,10623
hg390916tg11136,NUDT19-SLC7A9,NUDT19,390916,SLC7A9,11136
hg318tg5646,NUDT2-PRSS3,NUDT2,318,PRSS3,5646
hg11051tg583,NUDT21-BBS2,NUDT21,11051,BBS2,583
hg84304tg738,NUDT22-VPS51,NUDT22,84304,VPS51,738
hg11165tg1769,NUDT3-DNAH8,NUDT3,11165,DNAH8,1769
hg11165tg2735,NUDT3-GLI1,NUDT3,11165,GLI1,2735
hg11165tg6954,NUDT3-TCP11,NUDT3,11165,TCP11,6954
hg283927tg55081,NUDT7-IFT57,NUDT7,283927,IFT57,55081
hg83540tg5251,NUF2-PHEX,NUF2,83540,PHEX,5251
hg83540tg10440,NUF2-TIMM17A,NUF2,83540,TIMM17A,10440
hg4926tg22948,NUMA1-CCT5,NUMA1,4926,CCT5,22948
hg4926tg79937,NUMA1-CNTNAP3,NUMA1,4926,CNTNAP3,79937
hg4926tg1428,NUMA1-CRYM,NUMA1,4926,CRYM,1428
hg4926tg9600,NUMA1-PITPNM1,NUMA1,4926,PITPNM1,9600
hg4926tg5914,NUMA1-RARA,NUMA1,4926,RARA,5914
hg4926tg10413,NUMA1-YAP1,NUMA1,4926,YAP1,10413
hg8650tg7253,NUMB-TSHR,NUMB,8650,TSHR,7253
hg8650tg23093,NUMB-TTLL5,NUMB,8650,TTLL5,23093
hg9253tg1572,NUMBL-CYP2F1,NUMBL,9253,CYP2F1,1572
hg57122tg8549,NUP107-LGR5,NUP107,57122,LGR5,8549
hg55746tg55010,NUP133-PARPBP,NUP133,55746,PARPBP,55010
hg55746tg27097,NUP133-TAF5L,NUP133,55746,TAF5L,27097
hg9972tg84062,NUP153-DTNBP1,NUP153,9972,DTNBP1,84062
hg9972tg63971,NUP153-KIF13A,NUP153,9972,KIF13A,63971
hg9972tg4117,NUP153-MAK,NUP153,9972,MAK,4117
hg9972tg55897,NUP153-MESP1,NUP153,9972,MESP1,55897
hg9972tg9972,NUP153-NUP153,NUP153,9972,NUP153,9972
hg9972tg54816,NUP153-ZNF280D,NUP153,9972,ZNF280D,54816
hg9631tg56172,NUP155-ANKH,NUP155,9631,ANKH,56172
hg9631tg23503,NUP155-ZFYVE26,NUP155,9631,ZFYVE26,23503
hg23279tg10180,NUP160-RBM6,NUP160,23279,RBM6,10180
hg23511tg23245,NUP188-ASTN2,NUP188,23511,ASTN2,23245
hg23511tg2021,NUP188-ENDOG,NUP188,23511,ENDOG,2021
hg23511tg56262,NUP188-LRRC8A,NUP188,23511,LRRC8A,56262
hg23511tg254295,NUP188-PHYHD1,NUP188,23511,PHYHD1,254295
hg23511tg5430,NUP188-POLR2A,NUP188,23511,POLR2A,5430
hg23511tg6709,NUP188-SPTAN1,NUP188,23511,SPTAN1,6709
hg23511tg54662,NUP188-TBC1D13,NUP188,23511,TBC1D13,54662
hg23511tg389827,NUP188-TMEM8C,NUP188,23511,TMEM8C,389827
hg23165tg23165,NUP205-NUP205,NUP205,23165,NUP205,23165
hg23165tg7168,NUP205-TPM1,NUP205,23165,TPM1,7168
hg23165tg29062,NUP205-WDR91,NUP205,23165,WDR91,29062
hg23225tg51143,NUP210-DYNC1LI1,NUP210,23225,DYNC1LI1,51143
hg23225tg2199,NUP210-FBLN2,NUP210,23225,FBLN2,2199
hg23225tg22983,NUP210-MAST1,NUP210,23225,MAST1,22983
hg23225tg10616,NUP210-RBCK1,NUP210,23225,RBCK1,10616
hg23225tg2040,NUP210-STOM,NUP210,23225,STOM,2040
hg23225tg7508,NUP210-XPC,NUP210,23225,XPC,7508
hg8021tg25,NUP214-ABL1,NUP214,8021,ABL1,25
hg8021tg83543,NUP214-AIF1L,NUP214,8021,AIF1L,83543
hg8021tg774,NUP214-CACNA1B,NUP214,8021,CACNA1B,774
hg8021tg146691,NUP214-TOM1L2,NUP214,8021,TOM1L2,146691
hg129401tg9716,NUP35-AQR,NUP35,129401,AQR,9716
hg129401tg10787,NUP35-NCKAP1,NUP35,129401,NCKAP1,10787
hg79023tg79611,NUP37-ACSS3,NUP37,79023,ACSS3,79611
hg79902tg2494,NUP85-NR5A2,NUP85,79902,NR5A2,2494
hg79902tg84243,NUP85-ZDHHC18,NUP85,79902,ZDHHC18,84243
hg4927tg22861,NUP88-NLRP1,NUP88,4927,NLRP1,22861
hg4928tg120,NUP98-ADD3,NUP98,4928,ADD3,120
hg4928tg25901,NUP98-CCDC28A,NUP98,4928,CCDC28A,25901
hg4928tg3229,NUP98-HOXC13,NUP98,4928,HOXC13,3229
hg4928tg22877,NUP98-MLXIP,NUP98,4928,MLXIP,22877
hg9818tg728591,NUPL1-CCDC169,NUPL1,9818,CCDC169,728591
hg11097tg5119,NUPL2-CHMP1A,NUPL2,11097,CHMP1A,5119
hg11097tg1736,NUPL2-DKC1,NUPL2,11097,DKC1,1736
hg11097tg85378,NUPL2-TUBGCP6,NUPL2,11097,TUBGCP6,85378
hg11097tg4904,NUPL2-YBX1,NUPL2,11097,YBX1,4904
hg51203tg11339,NUSAP1-OIP5,NUSAP1,51203,OIP5,11339
hg51203tg23168,NUSAP1-RTF1,NUSAP1,51203,RTF1,23168
hg256646tg23476,NUTM1-BRD4,NUTM1,256646,BRD4,23476
hg4931tg55740,NVL-ENAH,NVL,4931,ENAH,55740
hg4931tg23395,NVL-LARS2,NVL,4931,LARS2,23395
hg4931tg4751,NVL-NEK2,NVL,4931,NEK2,4751
hg4931tg4802,NVL-NFYC,NVL,4931,NFYC,4802
hg4931tg80232,NVL-WDR26,NVL,4931,WDR26,80232
hg4931tg124626,NVL-ZPBP2,NVL,4931,ZPBP2,124626
hg10482tg102288414,NXF1-C11orf48,NXF1,10482,C11orf48,102288414
hg10482tg5655,NXF1-KLK10,NXF1,10482,KLK10,5655
hg10482tg6811,NXF1-STX5,NXF1,10482,STX5,6811
hg64359tg29,NXN-ABR,NXN,64359,ABR,29
hg64359tg857,NXN-CAV1,NXN,64359,CAV1,857
hg64359tg5636,NXN-PRPSAP2,NXN,64359,PRPSAP2,5636
hg64359tg55275,NXN-VPS53,NXN,64359,VPS53,55275
hg64359tg55135,NXN-WRAP53,NXN,64359,WRAP53,55135
hg64359tg51741,NXN-WWOX,NXN,64359,WWOX,51741
hg55916tg1287,NXT2-COL4A5,NXT2,55916,COL4A5,1287
hg57624tg157855,NYAP2-KCNU1,NYAP2,57624,KCNU1,157855
hg220323tg116519,OAF-APOA5,OAF,220323,APOA5,116519
hg220323tg284129,OAF-SLC26A11,OAF,220323,SLC26A11,284129
hg220323tg8882,OAF-ZNF259,OAF,220323,ZNF259,8882
hg4939tg4938,OAS2-OAS1,OAS2,4939,OAS1,4938
hg4940tg166968,OAS3-MIER3,OAS3,4940,MIER3,166968
hg8638tg11097,OASL-NUPL2,OASL,8638,NUPL2,11097
hg4946tg2597,OAZ1-GAPDH,OAZ1,4946,GAPDH,2597
hg4946tg51087,OAZ1-YBX2,OAZ1,4946,YBX2,51087
hg79991tg1308,OBFC1-COL17A1,OBFC1,79991,COL17A1,1308
hg79991tg56889,OBFC1-TM9SF3,OBFC1,79991,TM9SF3,56889
hg84033tg54897,OBSCN-CASZ1,OBSCN,84033,CASZ1,54897
hg84033tg27185,OBSCN-DISC1,OBSCN,84033,DISC1,27185
hg84033tg84966,OBSCN-IGSF21,OBSCN,84033,IGSF21,84966
hg84033tg3776,OBSCN-KCNK2,OBSCN,84033,KCNK2,3776
hg84033tg3872,OBSCN-KRT17,OBSCN,84033,KRT17,3872
hg23363tg51069,OBSL1-MRPL2,OBSL1,23363,MRPL2,51069
hg23363tg114790,OBSL1-STK11IP,OBSL1,23363,STK11IP,114790
hg79629tg55850,OCEL1-USE1,OCEL1,79629,USE1,55850
hg54940tg3815,OCIAD1-KIT,OCIAD1,54940,KIT,3815
hg132299tg152518,OCIAD2-NFXL1,OCIAD2,132299,NFXL1,152518
hg100506658tg23092,OCLN-ARHGAP26,OCLN,100506658,ARHGAP26,23092
hg100506658tg891,OCLN-CCNB1,OCLN,100506658,CCNB1,891
hg4957tg10999,ODF2-SLC27A4,ODF2,4957,SLC27A4,10999
hg4967tg8805,OGDH-TRIM24,OGDH,4967,TRIM24,8805
hg4967tg7697,OGDH-ZNF138,OGDH,4967,ZNF138,7697
hg55239tg9688,OGFOD1-NUP93,OGFOD1,55239,NUP93,9688
hg79676tg6230,OGFOD2-RPS25,OGFOD2,79676,RPS25,6230
hg79701tg56270,OGFOD3-WDR45B,OGFOD3,79701,WDR45B,56270
hg11054tg11054,OGFR-OGFR,OGFR,11054,OGFR,11054
hg8473tg51267,OGT-CLEC1A,OGT,8473,CLEC1A,51267
hg8473tg1657,OGT-DMXL1,OGT,8473,DMXL1,1657
hg8473tg4841,OGT-NONO,OGT,8473,NONO,4841
hg8473tg5422,OGT-POLA1,OGT,8473,POLA1,5422
hg8473tg6872,OGT-TAF1,OGT,8473,TAF1,6872
hg29789tg51719,OLA1-CAB39,OLA1,29789,CAB39,51719
hg29789tg9541,OLA1-CIR1,OLA1,29789,CIR1,9541
hg29789tg151556,OLA1-GPR155,OLA1,29789,GPR155,151556
hg29789tg50940,OLA1-PDE11A,OLA1,29789,PDE11A,50940
hg29789tg6670,OLA1-SP3,OLA1,29789,SP3,6670
hg29789tg23353,OLA1-SUN1,OLA1,29789,SUN1,23353
hg93145tg27443,OLFM2-CECR2,OLFM2,93145,CECR2,27443
hg93145tg201134,OLFM2-CEP112,OLFM2,93145,CEP112,201134
hg93145tg50509,OLFM2-COL5A3,OLFM2,93145,COL5A3,50509
hg93145tg23373,OLFM2-CRTC1,OLFM2,93145,CRTC1,23373
hg93145tg5394,OLFM2-EXOSC10,OLFM2,93145,EXOSC10,5394
hg93145tg161514,OLFM2-TBC1D21,OLFM2,93145,TBC1D21,161514
hg115209tg26003,OMA1-GORASP2,OMA1,115209,GORASP2,26003
hg390874tg4172,ONECUT3-MCM3,ONECUT3,390874,MCM3,4172
hg4976tg84239,OPA1-ATP13A4,OPA1,4976,ATP13A4,84239
hg4976tg1962,OPA1-EHHADH,OPA1,4976,EHHADH,1962
hg4976tg5523,OPA1-PPP2R3A,OPA1,4976,PPP2R3A,5523
hg80207tg3842,OPA3-TNPO1,OPA3,80207,TNPO1,3842
hg4978tg50863,OPCML-NTM,OPCML,4978,NTM,50863
hg4983tg5303,OPHN1-PIN4,OPHN1,4983,PIN4,5303
hg23596tg2271,OPN3-FH,OPN3,23596,FH,2271
hg23596tg6000,OPN3-RGS7,OPN3,23596,RGS7,6000
hg23596tg201266,OPN3-SLC39A11,OPN3,23596,SLC39A11,201266
hg80228tg146802,ORAI2-SLC47A2,ORAI2,80228,SLC47A2,146802
hg220064tg595,ORAOV1-CCND1,ORAOV1,220064,CCND1,595
hg220064tg79731,ORAOV1-NARS2,ORAOV1,220064,NARS2,79731
hg220064tg254225,ORAOV1-RNF169,ORAOV1,220064,RNF169,254225
hg220064tg22941,ORAOV1-SHANK2,ORAOV1,220064,SHANK2,22941
hg4999tg220042,ORC2-C11orf82,ORC2,4999,C11orf82,220042
hg5000tg5596,ORC4-MAPK4,ORC4,5000,MAPK4,5596
hg23594tg55737,ORC6-VPS35,ORC6,23594,VPS35,55737
hg5004tg3263,ORM1-HPX,ORM1,5004,HPX,3263
hg94101tg567,ORMDL1-B2M,ORMDL1,94101,B2M,567
hg94103tg84152,ORMDL3-PPP1R1B,ORMDL3,94103,PPP1R1B,84152
